Plot Title: rgaws_as,Z2802,GMT+8,,,,,
16093,07/27/17 上午05时46分49秒,-999,,,,,
16094,07/27/17 上午06时46分49秒,-999,,,,,
16095,07/27/17 上午07时46分49秒,-999,,,,,
16096,07/27/17 上午08时46分49秒,-999,,,,,
16097,07/27/17 上午09时46分49秒,-999,,,,,
16098,07/27/17 上午10时46分49秒,-999,,,,,
16099,07/27/17 上午11时46分49秒,-999,,,,,
16100,07/27/17 下午12时46分49秒,-999,,,,,
16101,07/27/17 下午01时46分49秒,-999,,,,,
16102,07/27/17 下午02时46分49秒,-999,,,,,
16103,07/27/17 下午03时46分49秒,-999,,,,,
16104,07/27/17 下午04时46分49秒,-999,,,,,
16105,07/27/17 下午05时46分49秒,-999,,,,,
16106,07/27/17 下午06时46分49秒,-999,,,,,
16107,07/27/17 下午07时46分49秒,-999,,,,,
16108,07/27/17 下午08时46分49秒,-999,,,,,
16109,07/27/17 下午09时46分49秒,-999,,,,,
16110,07/27/17 下午10时46分49秒,-999,,,,,
16111,07/27/17 下午11时46分49秒,-999,,,,,
16112,07/28/17 上午12时46分49秒,-999,,,,,
16113,07/28/17 上午01时46分49秒,-999,,,,,
16114,07/28/17 上午02时46分49秒,-999,,,,,
16115,07/28/17 上午03时29分55秒,2126,,,,,
16116,07/28/17 上午03时46分49秒,-999,,,,,
16117,07/28/17 上午04时06分44秒,2127,,,,,
16118,07/28/17 上午04时46分49秒,-999,,,,,
16119,07/28/17 上午05时46分49秒,-999,,,,,
16120,07/28/17 上午06时46分49秒,-999,,,,,
16121,07/28/17 上午07时46分49秒,-999,,,,,
16122,07/28/17 上午08时46分49秒,-999,,,,,
16123,07/28/17 上午09时46分49秒,-999,,,,,
16124,07/28/17 上午10时46分49秒,-999,,,,,
16125,07/28/17 上午11时46分49秒,-999,,,,,
16126,07/28/17 下午12时46分49秒,-999,,,,,
16127,07/28/17 下午01时46分49秒,-999,,,,,
16128,07/28/17 下午02时46分49秒,-999,,,,,
16129,07/28/17 下午03时46分49秒,-999,,,,,
16130,07/28/17 下午04时46分49秒,-999,,,,,
16131,07/28/17 下午05时02分37秒,2128,,,,,
16132,07/28/17 下午05时46分49秒,-999,,,,,
16133,07/28/17 下午05时48分19秒,2129,,,,,
16134,07/28/17 下午06时46分49秒,-999,,,,,
16135,07/28/17 下午07时46分49秒,-999,,,,,
16136,07/28/17 下午08时46分49秒,-999,,,,,
16137,07/28/17 下午09时46分49秒,-999,,,,,
16138,07/28/17 下午10时46分49秒,-999,,,,,
16139,07/28/17 下午11时46分49秒,-999,,,,,
16140,07/29/17 上午12时46分49秒,-999,,,,,
16141,07/29/17 上午01时46分49秒,-999,,,,,
16142,07/29/17 上午02时46分49秒,-999,,,,,
16143,07/29/17 上午03时46分49秒,-999,,,,,
16144,07/29/17 上午04时46分49秒,-999,,,,,
16145,07/29/17 上午04时51分29秒,2130,,,,,
16146,07/29/17 上午05时05分23秒,2131,,,,,
16147,07/29/17 上午05时15分13秒,2132,,,,,
16148,07/29/17 上午05时46分49秒,-999,,,,,
16149,07/29/17 上午06时46分49秒,-999,,,,,
16150,07/29/17 上午07时46分49秒,-999,,,,,
16151,07/29/17 上午08时46分49秒,-999,,,,,
16152,07/29/17 上午09时46分49秒,-999,,,,,
16153,07/29/17 上午10时46分49秒,-999,,,,,
16154,07/29/17 上午11时46分49秒,-999,,,,,
16155,07/29/17 下午12时46分49秒,-999,,,,,
16156,07/29/17 下午01时46分49秒,-999,,,,,
16157,07/29/17 下午02时46分49秒,-999,,,,,
16158,07/29/17 下午03时46分49秒,-999,,,,,
16159,07/29/17 下午04时46分49秒,-999,,,,,
16160,07/29/17 下午05时03分31秒,2133,,,,,
16161,07/29/17 下午05时16分09秒,2134,,,,,
16162,07/29/17 下午05时23分01秒,2135,,,,,
16163,07/29/17 下午05时29分00秒,2136,,,,,
16164,07/29/17 下午05时38分06秒,2137,,,,,
16165,07/29/17 下午05时46分49秒,-999,,,,,
16166,07/29/17 下午05时47分47秒,2138,,,,,
16167,07/29/17 下午06时12分14秒,2139,,,,,
16168,07/29/17 下午06时34分01秒,2140,,,,,
16169,07/29/17 下午06时46分49秒,-999,,,,,
16170,07/29/17 下午06时55分09秒,2141,,,,,
16171,07/29/17 下午07时46分49秒,-999,,,,,
16172,07/29/17 下午08时10分07秒,2142,,,,,
16173,07/29/17 下午08时46分49秒,-999,,,,,
16174,07/29/17 下午09时46分49秒,-999,,,,,
16175,07/29/17 下午10时46分49秒,-999,,,,,
16176,07/29/17 下午11时46分49秒,-999,,,,,
16177,07/30/17 上午12时46分49秒,-999,,,,,
16178,07/30/17 上午01时46分49秒,-999,,,,,
16179,07/30/17 上午02时46分49秒,-999,,,,,
16180,07/30/17 上午03时46分49秒,-999,,,,,
16181,07/30/17 上午04时46分49秒,-999,,,,,
16182,07/30/17 上午05时46分49秒,-999,,,,,
16183,07/30/17 上午06时46分49秒,-999,,,,,
16184,07/30/17 上午07时46分49秒,-999,,,,,
16185,07/30/17 上午08时46分49秒,-999,,,,,
16186,07/30/17 上午09时46分49秒,-999,,,,,
16187,07/30/17 上午10时46分49秒,-999,,,,,
16188,07/30/17 上午11时46分49秒,-999,,,,,
16189,07/30/17 下午12时46分49秒,-999,,,,,
16190,07/30/17 下午01时46分49秒,-999,,,,,
16191,07/30/17 下午02时46分49秒,-999,,,,,
16192,07/30/17 下午03时46分49秒,-999,,,,,
16193,07/30/17 下午04时46分49秒,-999,,,,,
16194,07/30/17 下午05时46分49秒,-999,,,,,
16195,07/30/17 下午06时46分49秒,-999,,,,,
16196,07/30/17 下午07时46分49秒,-999,,,,,
16197,07/30/17 下午08时46分49秒,-999,,,,,
16198,07/30/17 下午09时46分49秒,-999,,,,,
16199,07/30/17 下午10时46分49秒,-999,,,,,
16200,07/30/17 下午11时46分49秒,-999,,,,,
16201,07/31/17 上午12时46分49秒,-999,,,,,
16202,07/31/17 上午01时46分49秒,-999,,,,,
16203,07/31/17 上午02时46分49秒,-999,,,,,
16204,07/31/17 上午03时46分49秒,-999,,,,,
16205,07/31/17 上午04时46分49秒,-999,,,,,
16206,07/31/17 上午05时46分49秒,-999,,,,,
16207,07/31/17 上午06时46分49秒,-999,,,,,
16208,07/31/17 上午07时46分49秒,-999,,,,,
16209,07/31/17 上午08时46分49秒,-999,,,,,
16210,07/31/17 上午09时46分49秒,-999,,,,,
16211,07/31/17 上午10时46分49秒,-999,,,,,
16212,07/31/17 上午11时46分49秒,-999,,,,,
16213,07/31/17 下午12时46分49秒,-999,,,,,
16214,07/31/17 下午01时46分49秒,-999,,,,,
16215,07/31/17 下午02时46分49秒,-999,,,,,
16216,07/31/17 下午03时46分49秒,-999,,,,,
16217,07/31/17 下午04时46分49秒,-999,,,,,
16218,07/31/17 下午05时46分49秒,-999,,,,,
16219,07/31/17 下午06时46分49秒,-999,,,,,
16220,07/31/17 下午07时46分49秒,-999,,,,,
16221,07/31/17 下午08时46分49秒,-999,,,,,
16222,07/31/17 下午09时46分49秒,-999,,,,,
16223,07/31/17 下午10时46分49秒,-999,,,,,
16224,07/31/17 下午11时46分49秒,-999,,,,,
16225,08/01/17 上午12时46分49秒,-999,,,,,
16226,08/01/17 上午01时46分49秒,-999,,,,,
16227,08/01/17 上午02时46分49秒,-999,,,,,
16228,08/01/17 上午03时46分49秒,-999,,,,,
16229,08/01/17 上午04时46分49秒,-999,,,,,
16230,08/01/17 上午05时46分49秒,-999,,,,,
16231,08/01/17 上午06时46分49秒,-999,,,,,
16232,08/01/17 上午07时46分49秒,-999,,,,,
16233,08/01/17 上午08时46分49秒,-999,,,,,
16234,08/01/17 上午09时46分49秒,-999,,,,,
16235,08/01/17 上午10时46分49秒,-999,,,,,
16236,08/01/17 上午11时46分49秒,-999,,,,,
16237,08/01/17 下午12时46分49秒,-999,,,,,
16238,08/01/17 下午01时46分49秒,-999,,,,,
16239,08/01/17 下午02时46分49秒,-999,,,,,
16240,08/01/17 下午03时46分49秒,-999,,,,,
16241,08/01/17 下午03时57分01秒,2143,,,,,
16242,08/01/17 下午04时05分37秒,2144,,,,,
16243,08/01/17 下午04时46分49秒,-999,,,,,
16244,08/01/17 下午05时46分49秒,-999,,,,,
16245,08/01/17 下午06时46分49秒,-999,,,,,
16246,08/01/17 下午07时41分35秒,2145,,,,,
16247,08/01/17 下午07时46分49秒,-999,,,,,
16248,08/01/17 下午07时47分58秒,2146,,,,,
16249,08/01/17 下午07时54分04秒,2147,,,,,
16250,08/01/17 下午07时59分34秒,2148,,,,,
16251,08/01/17 下午08时08分17秒,2149,,,,,
16252,08/01/17 下午08时17分20秒,2150,,,,,
16253,08/01/17 下午08时28分08秒,2151,,,,,
16254,08/01/17 下午08时46分49秒,-999,,,,,
16255,08/01/17 下午09时05分14秒,2152,,,,,
16256,08/01/17 下午09时46分49秒,-999,,,,,
16257,08/01/17 下午10时46分49秒,-999,,,,,
16258,08/01/17 下午11时46分49秒,-999,,,,,
16259,08/02/17 上午12时46分49秒,-999,,,,,
16260,08/02/17 上午01时46分49秒,-999,,,,,
16261,08/02/17 上午02时31分20秒,2153,,,,,
16262,08/02/17 上午02时46分49秒,-999,,,,,
16263,08/02/17 上午03时46分49秒,-999,,,,,
16264,08/02/17 上午04时46分49秒,-999,,,,,
16265,08/02/17 上午05时08分07秒,2154,,,,,
16266,08/02/17 上午05时46分49秒,-999,,,,,
16267,08/02/17 上午06时46分49秒,-999,,,,,
16268,08/02/17 上午07时46分49秒,-999,,,,,
16269,08/02/17 上午08时46分49秒,-999,,,,,
16270,08/02/17 上午09时19分35秒,2155,,,,,
16271,08/02/17 上午09时36分42秒,2156,,,,,
16272,08/02/17 上午09时46分49秒,-999,,,,,
16273,08/02/17 上午10时46分49秒,-999,,,,,
16274,08/02/17 上午10时53分25秒,2157,,,,,
16275,08/02/17 上午11时33分31秒,2158,,,,,
16276,08/02/17 上午11时46分49秒,-999,,,,,
16277,08/02/17 下午12时00分14秒,2159,,,,,
16278,08/02/17 下午12时46分49秒,-999,,,,,
16279,08/02/17 下午01时46分49秒,-999,,,,,
16280,08/02/17 下午02时46分49秒,-999,,,,,
16281,08/02/17 下午03时46分49秒,-999,,,,,
16282,08/02/17 下午04时46分49秒,-999,,,,,
16283,08/02/17 下午05时46分49秒,-999,,,,,
16284,08/02/17 下午06时46分49秒,-999,,,,,
16285,08/02/17 下午07时46分49秒,-999,,,,,
16286,08/02/17 下午08时46分49秒,-999,,,,,
16287,08/02/17 下午09时46分49秒,-999,,,,,
16288,08/02/17 下午10时46分49秒,-999,,,,,
16289,08/02/17 下午11时39分27秒,2160,,,,,
16290,08/02/17 下午11时46分49秒,-999,,,,,
16291,08/02/17 下午11时48分48秒,2161,,,,,
16292,08/02/17 下午11时51分51秒,2162,,,,,
16293,08/02/17 下午11时55分10秒,2163,,,,,
16294,08/02/17 下午11时57分24秒,2164,,,,,
16295,08/03/17 上午12时05分28秒,2165,,,,,
16296,08/03/17 上午12时16分45秒,2166,,,,,
16297,08/03/17 上午12时27分38秒,2167,,,,,
16298,08/03/17 上午12时33分51秒,2168,,,,,
16299,08/03/17 上午12时39分32秒,2169,,,,,
16300,08/03/17 上午12时42分56秒,2170,,,,,
16301,08/03/17 上午12时46分49秒,-999,,,,,
16302,08/03/17 上午12时49分15秒,2171,,,,,
16303,08/03/17 上午01时02分36秒,2172,,,,,
16304,08/03/17 上午01时05分44秒,2173,,,,,
16305,08/03/17 上午01时07分38秒,2174,,,,,
16306,08/03/17 上午01时12分04秒,2175,,,,,
16307,08/03/17 上午01时16分40秒,2176,,,,,
16308,08/03/17 上午01时21分56秒,2177,,,,,
16309,08/03/17 上午01时30分55秒,2178,,,,,
16310,08/03/17 上午01时38分54秒,2179,,,,,
16311,08/03/17 上午01时46分49秒,-999,,,,,
16312,08/03/17 上午01时49分25秒,2180,,,,,
16313,08/03/17 上午02时03分08秒,2181,,,,,
16314,08/03/17 上午02时26分04秒,2182,,,,,
16315,08/03/17 上午02时46分49秒,-999,,,,,
16316,08/03/17 上午03时08分42秒,2183,,,,,
16317,08/03/17 上午03时45分09秒,2184,,,,,
16318,08/03/17 上午03时46分49秒,-999,,,,,
16319,08/03/17 上午04时46分49秒,-999,,,,,
16320,08/03/17 上午05时46分49秒,-999,,,,,
16321,08/03/17 上午06时46分49秒,-999,,,,,
16322,08/03/17 上午07时46分49秒,-999,,,,,
16323,08/03/17 上午08时46分49秒,-999,,,,,
16324,08/03/17 上午09时46分49秒,-999,,,,,
16325,08/03/17 上午10时46分49秒,-999,,,,,
16326,08/03/17 上午11时46分49秒,-999,,,,,
16327,08/03/17 下午12时46分49秒,-999,,,,,
16328,08/03/17 下午01时46分49秒,-999,,,,,
16329,08/03/17 下午02时46分49秒,-999,,,,,
16330,08/03/17 下午03时46分49秒,-999,,,,,
16331,08/03/17 下午04时46分49秒,-999,,,,,
16332,08/03/17 下午05时46分49秒,-999,,,,,
16333,08/03/17 下午06时46分49秒,-999,,,,,
16334,08/03/17 下午07时46分49秒,-999,,,,,
16335,08/03/17 下午08时46分49秒,-999,,,,,
16336,08/03/17 下午09时46分49秒,-999,,,,,
16337,08/03/17 下午10时46分49秒,-999,,,,,
16338,08/03/17 下午11时46分49秒,-999,,,,,
16339,08/04/17 上午12时46分49秒,-999,,,,,
16340,08/04/17 上午01时46分49秒,-999,,,,,
16341,08/04/17 上午02时45分06秒,2185,,,,,
16342,08/04/17 上午02时46分49秒,-999,,,,,
16343,08/04/17 上午03时21分13秒,2186,,,,,
16344,08/04/17 上午03时25分55秒,2187,,,,,
16345,08/04/17 上午03时30分32秒,2188,,,,,
16346,08/04/17 上午03时46分49秒,-999,,,,,
16347,08/04/17 上午04时46分49秒,-999,,,,,
16348,08/04/17 上午05时46分49秒,-999,,,,,
16349,08/04/17 上午06时46分49秒,-999,,,,,
16350,08/04/17 上午07时46分49秒,-999,,,,,
16351,08/04/17 上午08时46分49秒,-999,,,,,
16352,08/04/17 上午09时46分49秒,-999,,,,,
16353,08/04/17 上午10时46分49秒,-999,,,,,
16354,08/04/17 上午11时46分49秒,-999,,,,,
16355,08/04/17 下午12时46分49秒,-999,,,,,
16356,08/04/17 下午01时46分49秒,-999,,,,,
16357,08/04/17 下午02时46分49秒,-999,,,,,
16358,08/04/17 下午03时46分49秒,-999,,,,,
16359,08/04/17 下午04时46分49秒,-999,,,,,
16360,08/04/17 下午04时53分31秒,2189,,,,,
16361,08/04/17 下午05时02分43秒,2190,,,,,
16362,08/04/17 下午05时11分51秒,2191,,,,,
16363,08/04/17 下午05时18分47秒,2192,,,,,
16364,08/04/17 下午05时46分49秒,-999,,,,,
16365,08/04/17 下午06时46分49秒,-999,,,,,
16366,08/04/17 下午07时46分49秒,-999,,,,,
16367,08/04/17 下午08时46分49秒,-999,,,,,
16368,08/04/17 下午09时46分49秒,-999,,,,,
16369,08/04/17 下午10时46分49秒,-999,,,,,
16370,08/04/17 下午11时46分49秒,-999,,,,,
16371,08/05/17 上午12时46分49秒,-999,,,,,
16372,08/05/17 上午01时46分49秒,-999,,,,,
16373,08/05/17 上午02时46分49秒,-999,,,,,
16374,08/05/17 上午03时46分49秒,-999,,,,,
16375,08/05/17 上午04时01分35秒,2193,,,,,
16376,08/05/17 上午04时02分05秒,2194,,,,,
16377,08/05/17 上午04时02分46秒,2195,,,,,
16378,08/05/17 上午04时04分04秒,2196,,,,,
16379,08/05/17 上午04时04分49秒,2197,,,,,
16380,08/05/17 上午04时05分09秒,2198,,,,,
16381,08/05/17 上午04时05分33秒,2199,,,,,
16382,08/05/17 上午04时05分49秒,2200,,,,,
16383,08/05/17 上午04时06分05秒,2201,,,,,
16384,08/05/17 上午04时06分17秒,2202,,,,,
16385,08/05/17 上午04时06分34秒,2203,,,,,
16386,08/05/17 上午04时06分51秒,2204,,,,,
16387,08/05/17 上午04时07分17秒,2205,,,,,
16388,08/05/17 上午04时07分44秒,2206,,,,,
16389,08/05/17 上午04时08分26秒,2207,,,,,
16390,08/05/17 上午04时09分11秒,2208,,,,,
16391,08/05/17 上午04时10分53秒,2209,,,,,
16392,08/05/17 上午04时13分31秒,2210,,,,,
16393,08/05/17 上午04时25分50秒,2211,,,,,
16394,08/05/17 上午04时46分49秒,-999,,,,,
16395,08/05/17 上午04时49分35秒,2212,,,,,
16396,08/05/17 上午05时46分49秒,-999,,,,,
16397,08/05/17 上午06时35分19秒,2213,,,,,
16398,08/05/17 上午06时46分49秒,-999,,,,,
16399,08/05/17 上午07时13分23秒,2214,,,,,
16400,08/05/17 上午07时46分49秒,-999,,,,,
16401,08/05/17 上午08时46分49秒,-999,,,,,
16402,08/05/17 上午09时46分49秒,-999,,,,,
16403,08/05/17 上午10时46分49秒,-999,,,,,
16404,08/05/17 上午11时46分49秒,-999,,,,,
16405,08/05/17 下午12时46分49秒,-999,,,,,
16406,08/05/17 下午01时46分49秒,-999,,,,,
16407,08/05/17 下午02时46分49秒,-999,,,,,
16408,08/05/17 下午03时46分49秒,-999,,,,,
16409,08/05/17 下午04时46分49秒,-999,,,,,
16410,08/05/17 下午04时58分16秒,2215,,,,,
16411,08/05/17 下午05时46分49秒,-999,,,,,
16412,08/05/17 下午06时46分49秒,-999,,,,,
16413,08/05/17 下午07时19分13秒,2216,,,,,
16414,08/05/17 下午07时21分24秒,2217,,,,,
16415,08/05/17 下午07时22分34秒,2218,,,,,
16416,08/05/17 下午07时25分04秒,2219,,,,,
16417,08/05/17 下午07时29分13秒,2220,,,,,
16418,08/05/17 下午07时33分03秒,2221,,,,,
16419,08/05/17 下午07时34分43秒,2222,,,,,
16420,08/05/17 下午07时36分17秒,2223,,,,,
16421,08/05/17 下午07时37分41秒,2224,,,,,
16422,08/05/17 下午07时40分07秒,2225,,,,,
16423,08/05/17 下午07时42分37秒,2226,,,,,
16424,08/05/17 下午07时46分49秒,-999,,,,,
16425,08/05/17 下午07时48分10秒,2227,,,,,
16426,08/05/17 下午07时52分44秒,2228,,,,,
16427,08/05/17 下午08时04分58秒,2229,,,,,
16428,08/05/17 下午08时14分16秒,2230,,,,,
16429,08/05/17 下午08时27分09秒,2231,,,,,
16430,08/05/17 下午08时46分49秒,-999,,,,,
16431,08/05/17 下午08时56分14秒,2232,,,,,
16432,08/05/17 下午09时46分49秒,-999,,,,,
16433,08/05/17 下午10时46分49秒,-999,,,,,
16434,08/05/17 下午11时36分36秒,2233,,,,,
16435,08/05/17 下午11时46分49秒,-999,,,,,
16436,08/05/17 下午11时51分13秒,2234,,,,,
16437,08/06/17 上午12时46分49秒,-999,,,,,
16438,08/06/17 上午01时13分59秒,2235,,,,,
16439,08/06/17 上午01时21分32秒,2236,,,,,
16440,08/06/17 上午01时25分20秒,2237,,,,,
16441,08/06/17 上午01时26分58秒,2238,,,,,
16442,08/06/17 上午01时28分43秒,2239,,,,,
16443,08/06/17 上午01时30分24秒,2240,,,,,
16444,08/06/17 上午01时32分07秒,2241,,,,,
16445,08/06/17 上午01时34分18秒,2242,,,,,
16446,08/06/17 上午01时46分49秒,-999,,,,,
16447,08/06/17 上午01时51分37秒,2243,,,,,
16448,08/06/17 上午02时37分51秒,2244,,,,,
16449,08/06/17 上午02时46分49秒,-999,,,,,
16450,08/06/17 上午03时03分56秒,2245,,,,,
16451,08/06/17 上午03时13分15秒,2246,,,,,
16452,08/06/17 上午03时26分52秒,2247,,,,,
16453,08/06/17 上午03时46分49秒,-999,,,,,
16454,08/06/17 上午03时52分07秒,2248,,,,,
16455,08/06/17 上午04时46分49秒,-999,,,,,
16456,08/06/17 上午05时19分48秒,2249,,,,,
16457,08/06/17 上午05时34分23秒,2250,,,,,
16458,08/06/17 上午05时46分49秒,-999,,,,,
16459,08/06/17 上午05时59分51秒,2251,,,,,
16460,08/06/17 上午06时12分01秒,2252,,,,,
16461,08/06/17 上午06时27分33秒,2253,,,,,
16462,08/06/17 上午06时35分50秒,2254,,,,,
16463,08/06/17 上午06时46分49秒,-999,,,,,
16464,08/06/17 上午07时00分16秒,2255,,,,,
16465,08/06/17 上午07时08分27秒,2256,,,,,
16466,08/06/17 上午07时14分11秒,2257,,,,,
16467,08/06/17 上午07时22分29秒,2258,,,,,
16468,08/06/17 上午07时46分49秒,-999,,,,,
16469,08/06/17 上午08时18分18秒,2259,,,,,
16470,08/06/17 上午08时46分49秒,-999,,,,,
16471,08/06/17 上午09时11分48秒,2260,,,,,
16472,08/06/17 上午09时46分49秒,-999,,,,,
16473,08/06/17 上午10时46分49秒,-999,,,,,
16474,08/06/17 上午11时46分49秒,-999,,,,,
16475,08/06/17 下午12时46分49秒,-999,,,,,
16476,08/06/17 下午01时46分49秒,-999,,,,,
16477,08/06/17 下午02时46分49秒,-999,,,,,
16478,08/06/17 下午03时46分49秒,-999,,,,,
16479,08/06/17 下午04时46分49秒,-999,,,,,
16480,08/06/17 下午05时46分49秒,-999,,,,,
16481,08/06/17 下午06时46分49秒,-999,,,,,
16482,08/06/17 下午07时46分49秒,-999,,,,,
16483,08/06/17 下午08时46分49秒,-999,,,,,
16484,08/06/17 下午09时46分49秒,-999,,,,,
16485,08/06/17 下午10时46分49秒,-999,,,,,
16486,08/06/17 下午11时46分49秒,-999,,,,,
16487,08/07/17 上午12时46分49秒,-999,,,,,
16488,08/07/17 上午12时50分04秒,2261,,,,,
16489,08/07/17 上午12时56分07秒,2262,,,,,
16490,08/07/17 上午01时11分40秒,2263,,,,,
16491,08/07/17 上午01时20分57秒,2264,,,,,
16492,08/07/17 上午01时31分17秒,2265,,,,,
16493,08/07/17 上午01时38分37秒,2266,,,,,
16494,08/07/17 上午01时46分49秒,-999,,,,,
16495,08/07/17 上午01时46分50秒,2267,,,,,
16496,08/07/17 上午02时04分28秒,2268,,,,,
16497,08/07/17 上午02时13分57秒,2269,,,,,
16498,08/07/17 上午02时23分21秒,2270,,,,,
16499,08/07/17 上午02时46分49秒,-999,,,,,
16500,08/07/17 上午02时48分37秒,2271,,,,,
16501,08/07/17 上午02时58分15秒,2272,,,,,
16502,08/07/17 上午03时07分26秒,2273,,,,,
16503,08/07/17 上午03时18分54秒,2274,,,,,
16504,08/07/17 上午03时31分19秒,2275,,,,,
16505,08/07/17 上午03时46分49秒,-999,,,,,
16506,08/07/17 上午03时53分44秒,2276,,,,,
16507,08/07/17 上午03时59分02秒,2277,,,,,
16508,08/07/17 上午04时02分54秒,2278,,,,,
16509,08/07/17 上午04时05分31秒,2279,,,,,
16510,08/07/17 上午04时08分04秒,2280,,,,,
16511,08/07/17 上午04时11分06秒,2281,,,,,
16512,08/07/17 上午04时12分45秒,2282,,,,,
16513,08/07/17 上午04时15分18秒,2283,,,,,
